animal_id,last_weight,last_weight_date
10032,79.0,2024-01-04 10:13:39.815
10033,49.5,2024-01-02 11:58:42.075
10034,"",
10035,62.5,2024-01-02 09:28:35.388
10036,62.5,2024-01-02 10:10:58.495
10037,62.0,2024-01-03 11:07:01.548
10038,45.0,2024-01-03 12:43:28.895
10039,58.0,2024-01-03 11:26:46.213
10040,72.0,2024-01-02 10:06:00.43
10041,81.5,2024-01-04 09:53:43.013
10042,63.0,2024-01-03 11:16:02.274
10043,73.5,2024-01-02 11:15:38.922
10044,"",
10045,44.5,2024-01-02 10:12:32.99
10046,36,2024-01-02 12:09:02.591
10047,56.0,2024-01-02 11:57:40.069
10048,45.5,2024-01-04 09:11:26.696
10049,"",
10050,56.5,2024-01-02 09:59:56.58
10051,43.0,2024-01-04 08:58:34.005
10052,64.0,2024-01-03 13:44:44.925
10053,51.5,2024-01-02 12:41:35.908
10054,50.5,2024-01-03 08:32:42.619
10055,49.0,2024-01-03 11:01:06.699
10056,50.5,2024-01-02 09:26:54.508
10057,58.5,2024-01-03 08:47:03.954
10058,50.0,2024-01-02 12:54:02.45
10059,"",
10060,"",
10061,"",
10062,"",
10063,64.5,2024-01-02 10:15:25.852
10064,"",
10065,"",
10066,48.0,2024-01-03 13:37:08.973
10067,66.5,2024-01-03 09:07:58.98
10068,60.5,2024-01-02 12:12:39.941
10069,"",
10070,53.5,2024-01-03 13:42:52.087
10071,59.5,2024-01-02 09:25:02.281
10072,63.5,2024-01-03 12:10:52.857
10073,58.5,2024-01-03 09:16:59.788
10074,55.5,2024-01-03 12:24:14.414
10075,72.5,2024-01-04 10:03:26.058
10076,61.0,2024-01-02 12:15:20.76
10077,62.0,2024-01-02 10:11:35.44
10078,71.5,2024-01-03 11:11:40.977
10079,"",
10080,54.0,2024-01-02 10:57:24.949
10081,52.5,2024-01-03 13:07:53.815
10082,"",
10083,"",
10084,60.0,2024-01-03 13:47:59.185
10085,57.0,2024-01-03 12:26:47.225
10086,84.0,2024-01-03 12:44:40.607
10087,"",
10088,45.5,2024-01-03 12:35:31.475
10089,"",
10090,70.5,2024-01-02 09:29:10.983
10091,"",
10092,41.0,2024-01-02 09:21:20.664
10093,44.5,2024-01-02 12:15:46.238
10094,61.0,2024-01-02 11:03:27.185
10095,"",
10096,53.0,2024-01-03 13:10:10.2
10097,78.5,2024-01-04 10:32:01.612
10098,56.0,2024-01-02 10:52:41.422
10099,"",
10100,59.5,2024-01-02 11:10:45.648
10101,41.5,2024-01-03 13:18:02.418
10102,71.5,2024-01-03 13:32:48.624
10103,"",
10104,"",
10105,"",
10106,"",
10107,"",
10108,"",
10109,"",
10110,"",
10111,88.5,2024-01-04 10:28:39.333
10112,54.5,2024-01-03 13:22:12.991
10113,"",
10114,"",
10115,47.0,2024-01-02 10:08:27.327
10116,69.0,2024-01-04 10:10:54.259
10117,"",
10118,62.5,2024-01-03 13:16:34.342
10119,76.0,2024-01-02 12:44:42.686
10120,"",
10121,44.0,2024-01-03 13:44:00.241
10122,65.0,2024-01-03 12:52:09.02
10123,58.5,2024-01-02 10:10:20.213
10124,56.5,2024-01-02 12:37:32.193
10125,"",
10126,"",
10127,80.0,2024-01-04 10:04:31.517
10128,58.0,2024-01-02 11:11:20.457
10129,65.5,2023-11-07 14:37:45.52
10130,78.0,2024-01-04 10:27:34.78
10131,52.5,2024-01-04 09:23:57.169
10132,"",
10133,58.5,2024-01-02 12:59:05.996
10134,68.5,2024-01-04 10:08:35.262
10135,42.0,2024-01-04 09:09:51.738
10136,66.0,2024-01-04 09:59:05.937
10137,"",
10138,52.0,2024-01-03 12:35:49.374
10139,"",
10140,56.0,2024-01-02 12:45:32.58
10141,38.0,2024-01-04 09:14:31.463
10142,50.0,2024-01-03 12:54:30.657
10143,"",
10144,"",
10145,77.5,2024-01-03 11:11:18.721
10146,"",
10147,53.0,2024-01-03 08:54:12.235
10148,"",
10149,60.1,2024-01-03 09:46:13.933
10150,60.0,2024-01-03 11:04:24.306
10151,53.5,2024-01-02 11:49:12.194
10152,51.5,2024-01-02 09:39:03.061
10153,"",
10154,47.2,2024-01-02 11:51:28.674
10155,57.5,2024-01-03 11:11:49.256
10156,49.5,2024-01-03 09:09:03.781
10157,46.5,2024-01-02 10:07:12.432
10158,48.5,2024-01-02 09:23:42.222
10159,"",
10160,69.0,2024-01-03 12:34:04.175
10161,79.0,2024-01-04 10:13:22.298
10162,67.5,2024-01-02 09:35:45.578
10163,45.0,2024-01-04 09:03:18.63
10164,47.0,2024-01-03 08:39:51.045
10165,"",
10166,49.0,2024-01-03 12:54:55.441
10167,52.5,2024-01-03 09:31:22.526
10168,54.5,2024-01-02 12:00:39.922
10169,40.0,2024-01-02 10:23:55.28
10170,60.0,2024-01-03 08:54:23.196
10171,"",
10172,55.5,2024-01-03 11:02:42.551
10173,48.5,2024-01-03 08:38:24.264
10174,"",
10175,52.0,2024-01-03 12:08:56.497
10176,60.5,2024-01-02 10:21:54.723
10177,52.0,2024-01-02 12:42:26.822
10178,72.0,2024-01-02 11:16:16.605
10179,42.5,2024-01-03 13:42:33.065
10180,"",
10181,71.0,2024-01-03 09:56:17.426
10182,67.0,2024-01-02 10:11:22.818
10183,62.5,2024-01-02 12:01:18.484
10184,34.5,2024-01-04 09:08:09.06
10185,58.0,2024-01-03 12:16:59.236
10186,44.5,2024-01-03 12:50:10.304
10187,56.0,2024-01-03 13:44:11.961
10188,"",
10189,46.5,2024-01-03 13:02:54.735
10190,39.5,2024-01-03 13:07:15.561
10191,39.5,2024-01-02 12:42:45.71
10192,43.5,2024-01-02 11:49:27.401
10193,"",
10194,52.5,2024-01-03 11:00:58.35
10195,25.0,2024-01-04 09:13:08.664
10196,62.5,2024-01-03 11:12:22.856
10197,45.5,2024-01-03 12:46:16.921
10198,58.0,2024-01-03 11:57:03.02
10199,64.0,2024-01-02 11:28:25.15
10200,54.0,2024-01-03 08:43:34.553
10201,64.0,2024-01-03 13:24:13.501
10202,60.0,2024-01-03 11:49:18.374
10203,41.0,2023-08-09 14:41:25.258
10204,53.5,2024-01-03 12:20:51.076
10205,46.0,2024-01-03 13:26:20.362
10206,55.5,2024-01-03 12:24:46.278
10207,72.5,2024-01-04 09:59:21.431
10208,94.0,2024-01-04 10:16:04.142
10209,25.5,2024-01-04 09:02:18.679
10210,"",
10211,70.0,2024-01-03 10:49:50.294
10212,45.0,2024-01-03 12:43:59.211
10213,62.5,2024-01-03 13:06:09.898
10214,"",
10215,45.0,2024-01-03 13:01:53.424
10216,"",
10217,40.0,2024-01-03 12:59:28.679
10218,55.0,2024-01-04 08:58:08.199
10219,54.5,2024-01-04 09:02:05.568
10220,59.0,2024-01-02 10:04:58.181
10221,50.5,2024-01-03 11:27:33.645
10222,34.0,2024-01-04 09:15:09.338
10223,69.5,2024-01-03 12:59:50.404
10224,"",
10225,67.5,2024-01-04 10:15:11.888
10226,"",
10227,52.0,2023-08-09 10:52:21.518
10228,"",
10229,"",
10230,59.0,2024-01-03 10:57:09.43
10231,66.5,2024-01-02 13:02:04.495
10232,43.5,2024-01-03 13:07:05.502
10233,54.5,2024-01-03 09:17:33.277
10234,41.0,2024-01-02 12:46:19.003
10235,"",
10236,56.0,2024-01-03 11:10:49.606
10237,49.5,2024-01-03 10:59:32.9
10238,53.5,2024-01-03 13:18:38.698
10239,"",
10240,"",
10241,"",
10242,"",
10243,43.0,2024-01-02 11:46:18.487
10244,57.5,2024-01-02 12:07:15.279
10245,56.0,2024-01-03 13:21:47.894
10246,63.5,2024-01-02 12:07:30.642
10247,"",
10248,52.0,2024-01-02 10:06:46.086
10249,"",
10250,63.5,2024-01-03 11:08:33.951
10251,0.0,
10252,64.5,2024-01-02 12:39:16.487
10253,50.0,2024-01-02 09:27:18.587
10254,49.5,2024-01-03 12:37:11.578
10255,"",
10256,47.0,2024-01-03 13:49:13.92
10257,54.0,2024-01-03 09:17:11.472
10258,44.5,2024-01-03 12:52:18.966
10259,52.0,2024-01-02 11:17:06.613
10260,54.0,2024-01-03 12:12:04.015
10261,"",
10262,71.0,2024-01-03 13:14:13.717
10263,41.0,2024-01-04 09:01:52.653
10264,51.0,2024-01-03 12:52:54.769
10265,70.5,2024-01-03 09:15:39.682
10266,46.5,2024-01-03 13:46:56.232
10267,52.5,2024-01-03 12:52:35.747
10268,69.0,2024-01-02 11:18:11.212
10269,49.0,2024-01-03 13:35:20.586
10270,55.0,2024-01-03 12:53:30.134
10271,54.5,2024-01-03 13:02:21.606
10272,45.5,2024-01-02 12:35:31.731
10273,"",
10274,"",
10275,45.0,2024-01-02 10:25:21.759
10276,52.0,2024-01-03 13:43:34.446
10277,58.0,2024-01-02 12:26:09.891
10278,"",
10279,"",
10280,82.0,2024-01-04 10:21:52.525
10281,59.5,2024-01-03 12:56:58.709
10282,63.5,2024-01-02 12:49:04.205
10283,50.0,2024-01-02 10:55:12.704
10284,52.5,2024-01-03 09:08:49.561
10285,33.0,2024-01-04 09:25:03.885
10286,62.0,2024-01-02 12:41:10.249
10287,50.0,2024-01-02 12:42:05.811
10288,48.0,2024-01-02 12:58:43.667
10289,62.0,2024-01-03 11:27:07.733
10290,"",
10291,53.0,2024-01-02 12:15:56.288
10292,46.0,2024-01-03 12:55:39.244
10293,45.0,2024-01-03 12:25:55.397
10294,41.5,2024-01-03 12:57:33.588
10295,38.5,2024-01-03 11:54:57.825
10296,38.5,2024-01-02 12:06:27.413
10297,65.5,2024-01-02 12:07:40.465
10298,69.0,2024-01-03 11:05:20.077
10299,62.5,2024-01-02 12:10:40.436
10300,64.5,2024-01-02 11:17:29.245
10301,58.5,2024-01-03 13:28:23.549
10302,34.0,2023-08-09 11:30:48.518
10303,"",
10304,"",
10305,59.0,2024-01-03 08:38:14.798
10306,46.0,2024-01-02 10:21:03.28
10307,47.5,2024-01-03 11:07:21.983
10308,48.5,2024-01-04 09:01:00.746
10309,"",
10310,"",
10311,64.0,2024-01-03 12:19:02.759
10312,43.0,2024-01-03 13:17:34.457
10313,65.0,2024-01-02 09:49:03.346
10314,44.5,2024-01-03 12:05:16.279
10315,73.5,2024-01-04 10:21:02.375
10316,54.5,2024-01-02 12:52:20.486
10317,61.0,2024-01-03 13:21:18.839
10318,49.5,2024-01-02 12:45:03.52
10319,58.0,2024-01-03 11:23:14.693
10320,55.5,2024-01-02 12:34:30.692
10321,52,2024-01-02 10:28:13.716
10322,55.5,2024-01-02 12:58:53.691
10323,"",
10324,"",
10325,54.5,2024-01-03 11:23:36.246
10326,49.5,2024-01-03 12:45:08.021
10327,71.5,2024-01-03 12:32:58.974
10328,47,2024-01-02 12:08:30.627
10329,51.5,2024-01-03 09:36:55.083
10330,64.5,2024-01-03 12:19:14.134
10331,33.5,2024-01-04 09:14:16.78
10332,"",
10333,49.5,2024-01-03 12:02:40.35
10334,"",
10335,63.0,2024-01-03 12:34:19.962
10336,"",
10337,"",
10338,59.0,2024-01-03 09:21:15.288
10339,48.0,2024-01-03 13:18:47.824
10340,42.5,2024-01-03 08:40:02.326
10341,"",
10342,"",
10343,51.5,2024-01-02 11:09:25.291
10344,61.0,2024-01-03 12:59:39.585
10345,48.0,2024-01-02 12:00:53.792
10346,"",
10347,55.5,2024-01-03 13:02:43.105
10348,70.5,2024-01-04 09:56:13.101
10349,38.0,2024-01-02 11:58:31.678
10350,49.0,2024-01-03 08:40:26.111
10351,"",
10352,"",
10353,"",
10354,"",
10355,"",
10356,48.5,2024-01-02 10:53:44.062
10357,53.5,2024-01-03 13:33:01.754
10358,"",
10359,63.5,2024-01-02 12:40:26.714
10360,42.0,2024-01-03 12:29:06.043
10361,50.0,2024-01-02 10:07:00.009
10362,48.5,2024-01-02 12:36:01.371
10363,61.0,2024-01-03 09:15:27.38
10364,"",
10365,49.5,2024-01-03 12:18:01.394
10366,56.0,2024-01-02 11:43:21.729
10367,39.0,2024-01-03 12:07:45.664
10368,54.0,2024-01-02 12:40:05.478
10369,48.5,2024-01-02 12:40:59.488
10370,"",
10371,43,2024-01-03 09:21:21.953
10372,"",
10373,47.0,2024-01-03 13:32:14
10374,61.0,2024-01-03 08:27:57.617
10375,36.5,2024-01-04 09:02:56.75
10376,44.0,2024-01-03 13:45:26.331
10377,48.0,2024-01-02 12:42:16.012
10378,63.0,2024-01-03 13:40:48.046
10379,54.5,2024-01-02 11:08:52.72
10380,61.0,2024-01-02 11:38:19.816
10381,49.5,2024-01-03 12:56:35.256
10382,53.5,2024-01-02 11:12:05.444
10383,53.5,2024-01-03 09:24:31.919
10384,49.5,2024-01-02 12:58:00.961
10385,40.5,2024-01-03 13:46:45.464
10386,55.0,2024-01-03 12:21:36.717
10387,72.5,2024-01-04 10:03:37.54
10388,"",
10389,52.0,2024-01-03 13:48:38.218
10390,51.0,2024-01-03 13:38:48.359
10391,"",
10392,61.5,2024-01-02 11:03:53.667
10393,43.0,2024-01-03 11:00:47.259
10394,72.5,2024-01-04 10:20:31.92
10395,61.0,2024-01-02 11:13:56.998
10396,48.0,2024-01-03 11:19:39.328
10397,52.5,2024-01-03 13:12:58.74
10398,52.0,2024-01-03 08:20:34.282
10399,52.5,2024-01-04 09:04:30.575
10400,54.0,2024-01-02 12:33:16.18
10401,30.5,2024-01-04 09:10:26.043
10402,41.0,2024-01-03 12:36:58.997
10403,43.0,2024-01-03 11:19:48.959
10404,55.5,2024-01-03 13:38:20.17
10405,45.5,2024-01-03 11:25:51.378
10406,65.5,2024-01-02 12:24:04.139
10407,53.0,2024-01-03 12:42:59.125
10408,48.5,2024-01-02 10:53:19.264
10409,"",
10410,54.5,2024-01-03 08:46:12.63
10411,50.5,2024-01-03 12:55:21.522
10412,75.0,2024-01-02 09:34:55.78
10413,58.5,2024-01-03 13:06:54.926
10414,47.0,2024-01-04 09:02:40.389
10415,"",
10416,40.0,2024-01-03 09:41:12.024
10417,64.0,2024-01-02 11:18:23.111
10418,"",
10419,27.0,2024-01-04 09:00:28.61
10420,47.0,2024-01-03 12:20:03.283
10421,"",
10422,62.0,2024-01-03 13:35:47.505
10423,64.5,2024-01-03 09:17:49.296
10424,48.5,2024-01-02 12:39:53.745
10425,"",
10426,"",
10427,"",
10428,"",
10429,"",
10430,45.0,2024-01-04 09:01:17.475
10431,62.0,2024-01-02 11:29:34.62
10432,45.0,2024-01-03 12:05:54.547
10433,49.5,2024-01-02 10:59:14.222
10434,58.5,2024-01-03 12:28:50.699
10435,31.2,2024-01-03 12:08:20.524
10436,63.5,2024-01-03 12:35:07.145
10437,"",
10438,"",
10439,56.5,2024-01-03 08:41:11.515
10440,76.5,2024-01-04 10:04:41.826
10441,50.0,2024-01-02 10:18:45.717
10442,56.0,2024-01-03 09:21:43.247
10443,"",
10444,55.5,2024-01-02 12:21:25.559
10445,47.5,2024-01-03 13:20:36.047
10446,"",
10447,59.5,2024-01-03 08:36:51.012
10448,50.5,2024-01-03 13:45:07.596
10449,47.0,2024-01-03 09:10:40.103
10450,43.5,2024-01-03 12:36:31.832
10451,"",
10452,53.0,2024-01-02 10:23:32.839
10453,60.0,2024-01-03 13:05:00.619
10454,51.5,2024-01-03 11:09:50.955
10455,"",
10456,49.5,2024-01-03 13:02:09.685
10457,"",
10458,56.0,2024-01-03 08:35:15.746
10459,47.0,2024-01-02 11:12:20.053
10460,52.5,2024-01-02 11:41:35.855
10461,53.5,2024-01-02 11:56:29.639
10462,64.0,2024-01-04 10:09:23.778
10463,"",
10464,"",
10465,"",
10466,"",
10467,"",
10468,52.5,2024-01-03 13:12:18.961
10469,65.0,2024-01-03 08:40:39.438
10470,56.5,2024-01-04 10:12:57.227
10471,51.5,2024-01-03 13:47:42.057
10472,"",
10473,"",
10474,43.5,2024-01-03 13:16:20.84
10475,42.5,2024-01-03 11:22:29.699
10476,46.0,2024-01-02 10:22:25.976
10477,79.0,2024-01-04 10:10:09.818
10478,50.5,2024-01-03 12:38:49.316
10479,55.0,2024-01-02 12:45:17.608
10480,"",
10481,65.0,2024-01-02 12:26:46.306
10482,"",
10483,"",
10484,"",
10485,49.0,2024-01-03 12:18:50.901
10486,55.5,2024-01-03 13:22:31.679
10487,54.0,2024-01-02 10:52:06.495
10488,62.0,2024-01-03 11:40:03.559
10489,69.5,2024-01-03 08:51:32.367
10490,43.0,2024-01-02 11:20:38.193
10491,62.5,2024-01-03 12:55:10.373
10492,51.0,2024-01-02 10:19:54.205
10493,42.5,2024-01-02 11:04:24.32
10494,44.0,2024-01-03 08:41:46.65
10495,48.5,2024-01-02 10:30:38.525
10496,"",
10497,66.0,2024-01-03 13:28:15.517
10498,66.5,2024-01-03 11:07:42.045
10499,50.5,2024-01-03 08:44:04.737
10500,"",
10501,62.0,2024-01-03 12:26:08.089
10502,57.0,2024-01-03 08:47:55.011
10503,63.0,2024-01-03 13:29:15.928
10504,45.0,2024-01-02 10:50:47.268
10505,44.5,2024-01-02 10:25:59.597
10506,61.5,2024-01-02 12:00:24.064
10507,52.5,2024-01-03 12:42:48.277
10508,"",
10509,42.0,2024-01-02 12:10:15.437
10510,29.5,2024-01-04 08:59:18.028
10511,54.5,2024-01-03 13:26:28.152
10512,44.5,2024-01-03 09:37:59.078
10513,44.0,2024-01-03 13:44:21.141
10514,39.5,2024-01-03 13:17:03.866
10515,45.5,2024-01-03 08:36:14.669
10516,50.0,2024-01-02 12:37:45.619
10517,"",
10518,58.0,2024-01-02 11:30:17.105
10519,50.5,2024-01-02 10:51:41.771
10520,57.5,2024-01-03 12:52:44.279
10521,61.5,2024-01-03 12:39:44.324
10522,"",
10523,49.0,2024-01-02 10:56:33.627
10524,52.5,2024-01-02 09:48:47.336
10525,57.5,2024-01-04 09:06:07.679
10526,50.0,2024-01-03 11:18:20.256
10527,"",
10528,44.0,2024-01-03 11:59:40.446
10529,41.0,2024-01-04 09:23:53.065
10530,42.0,2024-01-03 13:38:36.206
10531,57.0,2024-01-02 09:26:18.963
10532,54.0,2024-01-03 13:46:15.859
10533,46.5,2024-01-02 09:20:06.048
10534,50.0,2024-01-03 11:01:59.323
10535,37.5,2024-01-03 11:16:12.241
10536,64.0,2024-01-03 08:34:49.126
10537,49.5,2024-01-02 10:25:33.667
10538,58.5,2024-01-03 08:33:41.178
10539,"",
10540,56.5,2024-01-03 12:22:44.014
10541,57.5,2024-01-02 09:27:37.251
10542,47.0,2024-01-02 11:03:02.858
10543,"",
10544,50.0,2024-01-02 12:04:22.175
10545,"",
10546,70,2024-01-02 12:06:14.999
10547,"",
10548,"",
10549,"",
10550,"",
10551,44.5,2024-01-02 12:06:43.827
10552,50.5,2024-01-02 12:00:12.854
10553,65.0,2024-01-02 11:09:36.649
10554,"",
10555,49.0,2024-01-03 09:05:07.206
10556,61.5,2024-01-04 10:24:33.541
10557,44.5,2024-01-03 13:52:17.681
10558,61.0,2024-01-04 10:17:49.508
10559,75.5,2024-01-02 11:55:34.726
10560,35.5,2024-01-04 09:21:21.627
10561,43.0,2024-01-02 09:28:56.488
10562,56.5,2024-01-02 12:11:36.526
10563,55.5,2024-01-03 09:17:58.911
10564,53.0,2024-01-02 10:09:02.666
10565,"",
10566,59.5,2024-01-02 12:03:27.257
10567,48.5,2024-01-02 12:08:50.651
10568,46.0,2024-01-03 13:16:03.598
10569,50.0,2024-01-04 09:10:50.175
10570,62.5,2024-01-02 10:26:24.661
10571,57.5,2024-01-02 10:04:17.915
10572,49.5,2024-01-03 09:55:00.393
10573,52.5,2024-01-02 13:03:17.951
10574,55.5,2024-01-03 12:22:07.767
10575,52.5,2024-01-03 09:25:23.999
10576,"",
10577,50.5,2024-01-04 09:00:42.61
10578,35.5,2024-01-04 09:15:29.136
10579,58.0,2024-01-03 13:38:02.68
10580,"",
10581,59.5,2024-01-03 08:48:23.96
10582,74.5,2024-01-04 10:16:56.428
10583,48.5,2024-01-03 12:27:23.763
10584,35.0,2024-01-04 09:10:05.891
10585,39.5,2024-01-04 09:02:28.401
10586,"",
10587,"",
10588,"",
10589,71.0,2024-01-02 10:05:43.773
10590,"",
10591,"",
10592,44.5,2024-01-02 09:59:08.032
10593,43.5,2024-01-02 10:22:52.301
10594,41.5,2024-01-02 11:48:21.136
10595,53.0,2024-01-03 09:55:52.428
10596,62.5,2024-01-03 08:41:32.02
10597,57.0,2024-01-02 11:59:34.972
10598,45.0,2024-01-03 13:18:16.326
10599,60.0,2024-01-02 11:13:28.896
10600,58.5,2024-01-03 08:59:30.315
10601,"",
10602,42.0,2024-01-02 09:20:25.644
10603,45.0,2024-01-03 12:27:57.393
10604,"",
10605,"",
10606,66.5,2024-01-04 10:05:20.146
10607,"",
10608,69.5,2024-01-03 12:48:55.697
10609,43.5,2024-01-03 09:53:49.911
10610,"",
10611,66.0,2024-01-02 12:43:19.84
10612,49.5,2024-01-02 11:36:03.808
10613,58.5,2024-01-02 10:27:37.554
10614,"",
10615,39.5,2024-01-02 11:47:52.237
10616,46.0,2024-01-03 13:20:03.768
10617,52.5,2024-01-02 11:11:52.715
10618,49.5,2024-01-02 12:26:25.271
10619,59.0,2024-01-04 10:07:18.476
10620,53.5,2024-01-02 11:00:58.52
10621,49.5,2024-01-02 10:21:33.474
10622,12.0,2023-08-09 15:03:46.805
10623,43.5,2024-01-03 12:55:48.501
10624,"",
10625,"",
10626,65.0,2024-01-03 13:40:27.103
10627,"",
10628,48.0,2024-01-03 13:15:11.538
10629,52.5,2024-01-03 12:49:03.719
10630,49.5,2024-01-02 10:29:17.074
10631,63.0,2024-01-03 13:18:28.871
10632,44.0,2024-01-02 09:23:25.396
10633,56.0,2024-01-03 09:08:16.307
10634,"",
10635,60.5,2024-01-03 09:58:15.858
10636,40.5,2024-01-03 13:15:25.117
10637,59.0,2024-01-03 12:11:55.099
10638,29.5,2024-01-04 09:16:40.762
10639,45.5,2024-01-02 12:12:50.204
10640,49.0,2024-01-02 11:04:40.348
10641,52.5,2024-01-04 09:12:51.478
10642,44.5,2024-01-03 13:08:38.924
10643,48.0,2024-01-02 09:22:15.3
10644,"",
10645,27.0,2024-01-04 09:03:59.719
10646,41.5,2024-01-03 12:42:21.532
10647,58.0,2024-01-03 09:36:42.325
10648,56.0,2024-01-03 08:47:32.669
10649,35.5,2024-01-04 09:00:03.067
10650,43.0,2024-01-03 11:31:57.48
10651,47.0,2024-01-02 09:55:22.066
10652,42.5,2024-01-02 09:57:05.988
10653,57.5,2024-01-03 13:14:21.281
10654,50.5,2024-01-03 08:51:09.53
10655,52.5,2024-01-02 11:01:50.936
10656,61.5,2024-01-03 13:13:55.584
10657,54.0,2024-01-02 09:47:59.584
10658,"",
10659,49.5,2024-01-02 10:20:07.622
10660,46.0,2024-01-03 12:21:48.214
10661,"",
10662,54.5,2024-01-02 12:26:34.747
10663,55.5,2024-01-03 13:30:51.795
10664,49.0,2024-01-04 09:09:09.834
10665,44.5,2024-01-03 13:29:05.086
10666,47.5,2024-01-02 10:24:08.425
10667,45.5,2024-01-02 10:00:10.362
10668,45.0,2024-01-04 09:21:03.354
10669,46.5,2024-01-02 11:51:59.873
10670,40.5,2024-01-04 09:07:29.91
10671,27.0,2023-08-09 14:13:21.512
10672,"",
10673,55.5,2024-01-03 09:54:27.666
10674,49.0,2023-08-09 09:12:16.914
10675,"",
10676,52.5,2024-01-03 13:25:35.951
10677,50.0,2024-01-03 12:10:00.406
10678,"",
10679,34.5,2024-01-04 09:00:15.494
10680,"",
10681,49.5,2024-01-02 11:06:58.533
10682,58.0,2024-01-02 09:58:37.018
10683,64.0,2024-01-03 11:55:46.77
10684,"",
10685,"",
10686,50.0,2024-01-03 12:25:17.973
10687,"",
10688,61.0,2024-01-03 13:29:33.808
10689,"",
10690,58.0,2024-01-03 13:30:31.121
10691,53.5,2024-01-02 12:24:25.233
10692,38.0,2024-01-03 09:26:38.997
10693,51.0,2024-01-03 11:15:14.696
10694,63.5,2024-01-03 09:01:34.166
10695,81.5,2024-01-04 09:53:27.997
10696,38.0,2024-01-03 12:55:58.412
10697,50.5,2024-01-03 11:24:30.926
10698,44.5,2024-01-02 12:02:43.531
10699,62.5,2024-01-02 10:59:27.819
10700,41.5,2024-01-04 09:03:32.193
10701,42.0,2024-01-03 08:40:14.335
10702,47.0,2024-01-03 13:28:47.665
10703,51.0,2024-01-03 12:30:43.86
10704,45.5,2024-01-02 09:44:06.059
10705,42.0,2024-01-02 11:04:02.107
10706,62.0,2024-01-04 10:06:40.323
10707,46.5,2024-01-02 10:13:35.279
10708,44.0,2024-01-02 12:01:41.508
10709,48.0,2024-01-02 10:24:18.816
10710,"",
10711,43.5,2024-01-02 12:43:10.183
10712,48.5,2024-01-03 12:07:29.057
10713,39.5,2024-01-02 12:12:21.333
10714,57.0,2024-01-02 13:02:12.859
10715,54.5,2024-01-02 12:23:50.473
10716,47.5,2024-01-02 10:17:21.439
10717,47.5,2024-01-03 13:33:47.159
10718,89.5,2024-01-04 09:56:49.418
10719,68.0,2024-01-04 10:12:10.741
10720,56.0,2024-01-02 11:54:36.163
10721,51.0,2024-01-02 12:57:19.198
10722,74.0,2024-01-04 10:12:29.927
10723,"",
10724,68,2024-01-04 10:22:48.228
10725,67.5,2024-01-03 13:20:27.095
10726,"",
10727,48.5,2024-01-02 12:04:12.517
10728,41.0,2024-01-03 11:01:15.275
10729,"",
10730,"",
10731,53.5,2024-01-03 09:03:10.206
10732,57.0,2024-01-02 12:13:25.28
10733,50.5,2024-01-02 10:26:34.375
10734,39.5,2024-01-04 09:03:07.85
10735,42.0,2024-01-04 09:12:02.441
10736,49.5,2024-01-03 11:03:23.715
10737,27.0,2024-01-04 09:26:20.591
10738,48.0,2024-01-03 09:38:51.762
10739,44.5,2024-01-02 12:23:27.345
10740,42.0,2024-01-03 12:06:26.512
10741,32.0,2024-01-04 09:08:46.106
10742,81.0,2024-01-04 10:20:46.562
10743,"",
10744,"",
10745,34.5,2024-01-02 10:14:36.668
10746,42.0,2024-01-03 12:56:08.573
10747,47.5,2024-01-03 12:50:18.9
10748,35.5,2024-01-04 09:20:46.252
10749,41.0,2024-01-03 12:35:58.659
10750,56.0,2024-01-02 12:29:20.687
10751,43.0,2024-01-02 11:19:56.196
10752,54.0,2024-01-02 12:27:24.731
10753,26.5,2024-01-04 09:05:47.018
10754,55.5,2024-01-03 11:26:33.18
10755,48.5,2024-01-03 11:46:23.69
10756,53.5,2024-01-02 09:47:07.809
10757,56.0,2024-01-02 09:57:30.82
10758,39.5,2024-01-02 12:48:39.449
10759,51.5,2024-01-03 13:46:31.144
10760,49.5,2024-01-03 12:52:26.545
10761,42.0,2024-01-02 11:42:49.466
10762,70.0,2024-01-04 10:10:30.538
10763,"",
10764,33.5,2024-01-04 09:03:47.06
10765,56.5,2024-01-03 09:11:47.878
10766,30.5,2024-01-04 09:11:10.834
10767,52.5,2024-01-03 10:48:37.558
10768,48.5,2024-01-03 12:57:07.234
10769,54.0,2024-01-03 12:33:23.341
10770,69.0,2024-01-02 10:11:11.059
10771,"",
10772,"",
10773,"",
10774,"",
10775,55.5,2024-01-03 08:34:59.273
10776,0.0,
10777,59.5,2024-01-03 12:41:37.524
10778,"",
10779,63.5,2024-01-04 10:18:06.445
10780,23.5,2024-01-04 09:08:57.417
10781,33.5,2024-01-04 09:07:49.595
10782,62.5,2024-01-03 13:29:45.397
10783,60.0,2024-01-03 09:27:43.798
10784,"",
10785,50.0,2024-01-03 12:16:01.353
10786,58.5,2024-01-03 12:19:51.677
10787,72.0,2024-01-04 10:06:09.553
10788,"",
10789,"",
10790,"",
10791,62.5,2024-01-02 11:51:07.667
10792,65.0,2024-01-04 10:33:12.01
10793,39.0,2024-01-04 09:21:41.212
10794,53.5,2024-01-03 13:10:32.964
10795,57.5,2024-01-04 10:11:22.06
10796,56.0,2024-01-03 12:13:28.174
10797,44.5,2024-01-02 10:57:00.023
10798,47.0,2024-01-03 13:36:17.853
