animal_id,tag,rfid,dob,sex,breed_date,dam,dam_date
9445,21073BD,964001035779820,2022-03-26 00:00:00,Male,,17251,2022-03-27 09:48:02.315
9446,22044,964001035779830,2022-03-26 00:00:00,Female,,17130,2022-03-27 09:51:42.493
9447,OR02978,964001035779831,2022-03-26 00:00:00,Female,,19134,2022-03-27 09:55:43.159
9448,OR02989,964001035779832,2022-03-26 00:00:00,Wether,,19134,2022-03-27 09:56:45.565
9449,OR02969,964001035779833,2022-03-26 00:00:00,Wether,,19124,2022-03-27 09:58:20.55
9450,22183,964001035779835,2022-03-26 00:00:00,Wether,,19120,2022-03-27 09:59:33.578
9451,OR03010,964001035779834,2022-03-26 00:00:00,Male,,19120,2022-03-27 10:00:13.834
9452,22052,964001035779836,2022-03-26 00:00:00,Female,,19087,2022-03-27 10:03:06.61
9453,OR03015,964001035779838,2022-03-26 00:00:00,Wether,,17089,2022-03-27 10:06:09.693
9454,OR03197,964001035779837,2022-03-26 00:00:00,Wether,,17089,2022-03-27 10:06:56.11
9455,22096,964001035779839,2022-03-26 00:00:00,Female,,20129,2022-03-27 10:08:42.11
9456,22102,964001035779850,2022-03-26 00:00:00,Female,,20129,2022-03-27 10:09:29.906
9457,21075CR,964001035779852,2022-03-25 00:00:00,Female,,17113,2022-03-27 10:13:43.597
9458,OR03143,964001035779851,2022-03-25 00:00:00,Female,,17113,2022-03-27 10:14:35.603
9459,OR03349,964001035779853,2022-03-25 00:00:00,Female,,17113,2022-03-27 10:15:33.224
9460,OR03133,964001035779855,2022-03-26 00:00:00,Female,,19056,2022-03-27 10:21:26.504
9461,OR03160,964001035779854,2022-03-26 00:00:00,Female,,19056,2022-03-27 10:22:26.748
9462,OR03093,964001035779856,2022-03-26 00:00:00,Wether,,14054,2022-03-27 10:26:11.954
9463,22163,964001035779857,2022-03-26 00:00:00,Wether,,16173,2022-03-27 10:32:12.561
9464,OR03098,964001035779858,2022-03-26 00:00:00,Female,,16173,2022-03-27 10:33:21.581
9465,19025S,964001035779859,2022-03-26 00:00:00,Male,,19025,2022-03-27 10:35:57.5
9466,17086AD,964001035779840,2022-03-26 00:00:00,Female,,17086,2022-03-27 10:40:51.527
9467,OR02964,964001035779843,2022-03-26 00:00:00,Male,,17086,2022-03-27 10:41:36.676
9468,OR03333,964001035779844,2022-03-26 00:00:00,Wether,,19032,2022-03-27 10:46:05.21
9469,22113,964001035779842,2022-03-26 00:00:00,Female,,20057,2022-03-27 10:48:53.332
9470,OR03053,964001035779841,2022-03-26 00:00:00,Female,,20057,2022-03-27 10:50:33.193
9471,OR03348,964001035779845,2022-03-26 00:00:00,Wether,,19197,2022-03-27 10:57:45.808
9472,22094,964001035779846,2022-03-26 00:00:00,Female,,17216,2022-03-27 11:00:33.381
9473,22036,964001035779847,2022-03-26 00:00:00,Female,,20073,2022-03-27 11:06:16.164
9474,OR03397,964001035779848,2022-03-26 00:00:00,Wether,,20222,2022-03-27 11:09:50.608
9475,22106,964001035779849,2022-03-26 00:00:00,Female,,20175,2022-03-27 11:11:48.291
9476,22DOA17062A,"",,Female,,17062,2022-03-27 12:23:32.756
9477,22DOA17062B,"",,Female,,17062,2022-03-27 12:24:13.667
9478,OR024039,964001035779860,2022-03-25 00:00:00,Female,,19104,2022-03-28 09:53:41.385
9479,OR03399,964001035779861,2022-03-25 00:00:00,Wether,,19104,2022-03-28 09:54:35.469
9480,OR002977,964001035779862,2022-03-27 00:00:00,Wether,,17046,2022-03-28 10:00:47.067
9481,22173,964001035779863,2022-03-27 00:00:00,Female,,17046,2022-03-28 10:02:44.037
9482,15141A,964001035779865,2022-03-27 00:00:00,Male,,15141,2022-03-28 10:05:40.083
9483,160,964001035779864,2022-03-27 00:00:00,Male,,15141,2022-03-28 10:07:03.394
9484,OR03284,964001035779867,2022-03-27 00:00:00,Female,,19044,2022-03-28 10:08:36.181
9485,OR03184,964001035779866,2022-03-27 00:00:00,Female,,19044,2022-03-28 10:09:46.357
9486,OR03290,964001035779868,2022-03-27 00:00:00,Female,,18014,2022-03-28 10:12:09.208
9487,OR03274,964001035779869,2022-03-27 00:00:00,Female,,18014,2022-03-28 10:13:32.177
9488,OR03313,964001035779870,2022-03-27 00:00:00,Female,,15050,2022-03-28 10:16:16.647
9489,15050DR,964001035779872,2022-03-27 00:00:00,Female,,15050,2022-03-28 10:17:23.241
9490,22083,964001035779871,2022-03-27 00:00:00,Wether,,15050,2022-03-28 10:18:24.057
9491,169,964001035779873,2022-03-27 00:00:00,Male,,15142,2022-03-28 10:22:23.761
9492,22166,964001035779874,2022-03-27 00:00:00,Female,,15142,2022-03-28 10:24:13.445
9493,OR03110,964001035779876,2022-03-27 00:00:00,Wether,,19154,2022-03-28 10:26:11.715
9494,19154B,964001035779875,2022-03-27 00:00:00,Female,,19154,2022-03-28 10:27:08.546
9495,22131,964001035779877,2022-03-27 00:00:00,Female,,17204,2022-03-28 10:30:34.54
9496,OR03146,964001035779878,2022-03-27 00:00:00,Female,,19030,2022-03-28 10:32:59.242
9497,167,964001035779879,2022-03-27 00:00:00,Male,,19147,2022-03-28 10:36:46.996
9498,OR02973,964001035779880,2022-03-27 00:00:00,Female,,20140,2022-03-28 10:41:04.349
9499,OR024019,964001035779889,2022-03-27 00:00:00,Wether,,20246,2022-03-28 13:09:22.139
9500,22065,964001035779882,2022-03-27 00:00:00,Female,,19002,2022-03-28 13:12:08.72
9501,OR03259,964001035779883,2022-03-27 00:00:00,Female,,20066,2022-03-28 13:15:28.063
9502,22112,964001035779884,2022-03-27 00:00:00,Female,,18024,2022-03-28 13:19:56.057
9503,OR03008,964001035779885,2022-03-26 00:00:00,Wether,,16005,2022-03-28 13:24:04.011
9504,OR03137,964001035779886,2022-03-26 00:00:00,Wether,,16005,2022-03-28 13:25:11.543
9505,19062AD,964001035779888,2022-03-27 00:00:00,Male,,19062,2022-03-30 18:13:35.996
9506,OR03118,964001035779887,2022-03-27 00:00:00,Wether,,19062,2022-03-28 13:28:27.13
9507,OR03159,964001035779890,2022-03-28 00:00:00,Wether,,17263,2022-03-29 10:31:25.446
9508,22155,964001035779891,2022-03-28 00:00:00,Female,,17263,2022-03-29 10:35:17.454
9509,OR024042,964001035779892,2022-03-28 00:00:00,Female,,20072,2022-03-29 10:38:30.645
9510,OR03055,964001035779893,2022-03-28 00:00:00,Wether,,20072,2022-03-29 10:39:07.726
9511,OR024022,964001035779894,2022-03-28 00:00:00,Wether,,20067,2022-03-29 10:42:54.407
9512,20067B,964001035779895,2022-03-28 00:00:00,Female,,20067,2022-03-29 10:43:52.488
9513,OR03359,964001035779896,2022-03-28 00:00:00,Female,,17300,2022-03-29 10:47:24.549
9514,OR03070,964001035779897,2022-03-28 00:00:00,Wether,,17300,2022-03-29 10:48:09.036
9515,22148,964001035779898,2022-03-28 00:00:00,Female,,16155,2022-03-29 10:53:21.899
9516,OR03310,964001035779899,2022-03-28 00:00:00,Wether,,16155,2022-03-29 10:54:42.637
9517,OR03111,964001035779900,2022-03-28 00:00:00,Male,,19166,2022-03-29 11:03:04.187
9518,OR03183,964001035779901,2022-03-28 00:00:00,Wether,,20156,2022-03-29 11:06:02.558
9519,19190AD,964001035779902,2022-03-28 00:00:00,Male,,19190,2022-03-29 11:08:01.908
9520,OR03255,964001035779903,2022-03-28 00:00:00,Female,,19190,2022-03-29 11:08:46.134
9521,OR024009,964001035779904,2022-03-28 00:00:00,Wether,,17322,2022-03-29 11:14:22.51
9522,22027,964001035779905,2022-03-28 00:00:00,Female,,17322,2022-03-29 11:15:52.182
9523,OR02942,964001035779906,2022-03-28 00:00:00,Wether,,19201,2022-03-29 11:18:29.278
9524,OR03339,964001035779907,2022-03-28 00:00:00,Wether,,19201,2022-03-29 11:19:23.534
9525,18061C,964001035779908,2022-03-27 00:00:00,Male,,18061,2022-03-29 11:24:18.007
9526,OR03380,964001035779910,2022-03-27 00:00:00,Wether,,18061,2022-03-29 11:25:00.326
9527,OR03294,964001035779909,2022-03-27 00:00:00,Wether,,18061,2022-03-29 11:26:18.133
9528,22060,964001035779911,2022-03-28 00:00:00,Female,,16247,2022-03-29 11:30:49.156
9529,22171,964001035779912,2022-03-28 00:00:00,Female,,16247,2022-03-29 11:31:52.118
9530,OR03113,964001035779913,2022-03-27 00:00:00,Female,,20069,2022-03-29 11:37:15.499
9531,20069BD,964001035779914,2022-03-27 00:00:00,Male,,20069,2022-03-29 11:37:53.322
9532,OR03288,964001035779915,2022-03-27 00:00:00,Wether,,20108,2022-03-29 11:41:25.448
9533,16109C,964001035779916,2022-03-28 00:00:00,Male,,16109,2022-03-29 11:44:11.812
9534,16109DR,964001035779917,2022-03-28 00:00:00,Female,,16109,2022-03-29 11:44:43.519
9535,OR024024,964001035779918,2022-03-28 00:00:00,Female,,16109,2022-03-29 11:45:19.193
9536,22030,964001035779919,2022-03-28 00:00:00,Female,,19038,2022-03-29 11:49:18.289
9537,OR03176,964001035779920,2022-03-27 00:00:00,Wether,,17303,2022-03-29 11:53:04.942
9538,OR03384,964001035779921,2022-03-27 00:00:00,Female,,17303,2022-03-29 11:53:33.764
9539,17022S,964001035779922,2022-03-28 00:00:00,Female,,17022,2022-03-29 11:58:34.74
9540,22125,964001035779923,2022-03-28 00:00:00,Female,,17321,2022-03-29 12:01:47.212
9541,OR024015,964001035779924,2022-03-28 00:00:00,Female,,17321,2022-03-29 12:02:24.632
9542,OR024010,964001035779925,2022-03-27 00:00:00,Wether,,16172,2022-03-29 12:08:26.197
9543,16172BG,964001035779926,2022-03-26 00:00:00,Male,,17467,2022-03-29 12:20:11.227
9544,OR03306,964001035779927,2022-03-28 00:00:00,Wether,,16223,2022-03-29 12:27:22.053
9545,22160,964001035779928,2022-03-28 00:00:00,Female,,16223,2022-03-29 12:28:08.346
9546,OR024053,964001035779929,2022-03-28 00:00:00,Female,,16223,2022-03-29 12:28:47.491
9547,OR02946,964001035779930,2022-03-28 00:00:00,Wether,,17041,2022-03-29 12:35:32.932
9548,17398D,964001035779931,2022-03-28 00:00:00,Female,,17014,2023-03-21 11:47:40.369
9549,17398E,964001035779932,2022-03-28 00:00:00,Female,,17041,2022-03-29 12:36:43.096
9550,OR03285,964001035779933,2022-03-27 00:00:00,Female,,17079,2022-03-29 12:46:43.005
9551,21076DR,964001035779934,2022-03-27 00:00:00,Male,,17079,2022-03-29 12:47:21.715
9552,OR03199,964001035779935,2022-03-27 00:00:00,Wether,,17079,2022-03-29 12:47:57.513
9553,OR03261,964001035779936,2022-03-28 00:00:00,Female,,17131,2022-03-29 13:00:05.029
9554,16192A,964001035779937,2022-03-28 00:00:00,Female,,16192,2022-03-29 13:04:57.944
9555,OR024049,964001035779938,2022-03-28 00:00:00,Female,,16192,2022-03-29 13:05:33.039
9556,OR03041,964001035779939,2022-03-28 00:00:00,Wether,,19100,2022-03-29 13:09:56.804
9557,OR024047,964001035779949,2022-03-28 00:00:00,Wether,,19100,2022-03-29 13:10:27.917
9558,17010A,964001035779948,2022-03-28 00:00:00,Male,,17010,2022-03-29 13:13:38.879
9559,OR03329,964001035779947,2022-03-28 00:00:00,Wether,,17010,2022-03-29 13:14:38.202
9560,18183A,964001035779946,2022-03-28 00:00:00,Female,,18183,2022-03-29 13:17:38.418
9561,22152,964001035779945,2022-03-28 00:00:00,Female,,18183,2022-03-29 13:18:15.487
9562,22007,964001035779944,2022-03-28 00:00:00,Female,,15120,2022-03-29 13:22:57.027
9563,22149,964001035779942,2022-03-29 00:00:00,Female,,19165,2022-03-30 10:29:59.04
9564,OR03139,964001035779943,2022-03-29 00:00:00,Female,,17213,2022-03-30 10:32:08.696
9565,22090,964001035779941,2022-03-29 00:00:00,Female,,16016,2022-03-30 10:34:18
9566,22049,964001035779940,2022-03-29 00:00:00,Female,,20234,2022-03-30 10:36:02.879
9567,OR03305,964001035779958,2022-03-29 00:00:00,Wether,,18247,2022-03-30 10:39:24.68
9568,OR03343,964001035779959,2022-03-29 00:00:00,Female,,18247,2022-03-30 10:40:02.744
9569,173,964001035779957,2022-03-29 00:00:00,Male,,17248,2022-03-30 10:42:24.92
9570,OR03213,964001035779956,2022-03-29 00:00:00,Female,,20174,2022-03-30 10:44:23.003
9571,OR03092,964001035779955,2022-03-29 00:00:00,Wether,,16284,2022-03-30 10:46:20.911
9572,OR02985,964001035779954,2022-03-29 00:00:00,Female,,18259,2022-03-30 10:48:42.664
9573,OR03012,964001035779953,2022-03-29 00:00:00,Wether,,18259,2022-03-30 10:49:28.917
9574,OR03228,964001035779950,2022-03-29 00:00:00,Wether,,17070,2022-03-30 10:51:07.911
9575,OR03226,964001035779952,2022-03-29 00:00:00,Wether,,17070,2022-03-30 10:52:07.699
9576,17070E,964001035779951,2022-03-29 00:00:00,Male,,17070,2022-03-30 10:52:42.151
9577,22058,964001035779970,2022-03-29 00:00:00,Female,,20016,2022-03-30 10:56:22.083
9578,20016BD,964001035779973,2022-03-29 00:00:00,Female,,20016,2022-03-30 10:57:25.178
9579,19199S,964001035779978,2022-03-29 00:00:00,Female,,19199,2022-03-30 10:59:17.435
9580,OR03150,964001035779975,2022-03-29 00:00:00,Wether,,20241,2022-03-30 11:02:19.32
9581,20102AD,964001035779977,2022-03-29 00:00:00,Female,,20102,2022-03-30 11:09:50.772
9582,OR02925,964001035779972,2022-03-29 00:00:00,Female,,20102,2022-03-30 11:10:29.033
9583,OR03121,964001035779974,2022-03-29 00:00:00,Wether,,16078,2022-03-30 11:12:04.281
9584,16078BDD,964001035779971,2022-03-29 00:00:00,Female,,16078,2022-03-30 11:13:34.635
9585,OR03383,964001035779979,2022-03-29 00:00:00,Wether,,17266,2022-03-30 11:15:47.168
9586,OR03068,964001035779976,2022-03-29 00:00:00,Female,,17266,2022-03-30 11:16:41.337
9587,22043,964001035779961,2022-03-29 00:00:00,Female,,17138,2022-03-30 11:18:57.332
9588,OR03312,964001035779960,2022-03-29 00:00:00,Wether,,17138,2022-03-30 11:19:47.387
9589,OR03354,964001035779962,2022-03-29 00:00:00,Wether,,20133,2022-03-30 11:21:25.441
9590,OR02951,964001035779963,2022-03-29 00:00:00,Wether,,20133,2022-03-30 11:22:51.575
9591,OR03165,964001035779964,2022-03-29 00:00:00,Wether,,19099,2022-03-30 11:25:17.247
9592,OR03023,964001035779965,2022-03-29 00:00:00,Wether,,19099,2022-03-30 11:25:49.319
9593,22025,964001035779966,2022-03-29 00:00:00,Female,,16046,2022-03-30 11:28:41.144
9594,16046B,964001035779967,2022-03-29 00:00:00,Male,,16046,2022-03-30 11:29:15.738
9595,OR03178,964001035779968,2022-03-29 00:00:00,Wether,,18110,2022-03-30 11:30:25.005
9596,OR03336,964001035779969,2022-03-29 00:00:00,Wether,,18110,2022-03-30 11:31:18.443
9597,22017,964001035780099,2022-03-29 00:00:00,Female,,20233,2022-03-30 11:33:29.859
9598,OR02974,964001035780098,2022-03-29 00:00:00,Wether,,14085,2022-03-30 11:36:13.25
9599,22026,964001035780097,2022-03-29 00:00:00,Female,,14085,2022-03-30 11:37:10.838
9600,OR03096,964001035780096,2022-03-29 00:00:00,Wether,,20155,2022-03-30 11:38:42.651
9601,17059AD,964001035780095,2022-03-29 00:00:00,Female,,17059,2022-03-30 11:40:06.082
9602,17059BD,964001035780094,2022-03-29 00:00:00,Male,,17059,2022-03-30 11:41:13.302
9603,OR03291,964001035780090,2022-03-29 00:00:00,Wether,,15174,2022-03-30 11:43:05.979
9604,OR03398,964001035780093,2022-03-29 00:00:00,Female,,15174,2022-03-30 11:43:42.53
9605,OR03229,964001035780091,2022-03-29 00:00:00,Wether,,17150,2022-03-30 11:45:57.768
9606,OR03171,964001035780092,2022-03-29 00:00:00,Wether,,17150,2022-03-30 11:47:20.099
9607,OR024060,964001035780081,2022-03-29 00:00:00,Wether,,17150,2022-03-30 11:47:57.047
9608,OR03087,964001035780082,2022-03-29 00:00:00,Female,,16117,2022-03-30 11:51:01.509
9609,16117B,964001035780084,2022-03-29 00:00:00,Male,,16117,2022-03-30 11:51:44.073
9610,OR03077,964001035780083,2022-03-29 00:00:00,Wether,,17101,2022-03-30 11:54:27.791
9611,OR03001,964001035780085,2022-03-29 00:00:00,Female,,17101,2022-03-30 11:55:29.259
9612,15007A,964001035780086,2022-03-29 00:00:00,Male,,15007,2022-03-30 11:57:05.385
9613,OR03145,964001035780087,2022-03-29 00:00:00,Female,,15007,2022-03-30 11:57:41.086
9614,17337A,964001035780088,2022-03-29 00:00:00,Female,,17137,2022-03-30 12:00:18.507
9615,17337B,964001035780089,2022-03-29 00:00:00,Female,,17137,2022-03-30 12:01:09.344
9616,OR03196,964001035779980,2022-03-29 00:00:00,Wether,,18277,2022-03-30 12:04:28.04
9617,OR03104,964001035779981,2022-03-29 00:00:00,Wether,,18277,2022-03-30 12:05:32.091
9618,OR03346,964001035779982,2022-03-29 00:00:00,Female,,16218,2022-03-30 12:07:54.119
9619,174,964001035779984,2022-03-29 00:00:00,Male,,16183,2022-03-30 12:09:35.364
9620,OR024091,964001035779985,2022-03-29 00:00:00,Male,,20134,2022-03-30 12:12:56.526
9621,22DOA16152A,"",,Male,,16152,2022-03-30 13:26:20.014
9622,22DOA16152B,"",2022-02-10 00:00:00,Female,,16152,2022-03-30 13:27:07.403
9623,22DOA18046A,"",2022-02-10 00:00:00,Male,,18046,2022-03-30 13:29:20.43
9624,22DOA18046B,"",2022-02-10 00:00:00,Female,,18046,2022-03-30 13:29:59.302
9625,22DOA16193S,"",2022-02-10 00:00:00,Female,,16193,2022-03-30 13:31:46.249
9626,22DOA15056A,"",2022-02-11 00:00:00,Male,,15056,2022-03-30 13:33:26.407
9627,22DOA15056B,"",2022-02-11 00:00:00,Female,,15056,2022-03-30 13:34:12.856
9628,22DOA17016A,"",2022-02-18 00:00:00,Female,,17016,2022-03-30 13:37:19.73
9629,22DOA17016B,"",2022-02-18 00:00:00,Female,,17016,2022-03-30 13:37:59.76
9630,22DOA16239A,"",2022-02-21 00:00:00,Female,,16239,2022-03-30 13:39:47.458
9631,22DOA16239B,"",2022-02-21 00:00:00,Female,,16239,2022-03-30 13:40:17.351
9632,22DOA16168C,"",,Female,,16168,2022-03-30 13:42:46.966
9633,22DOA16168D,"",,Female,,16168,2022-03-30 13:43:21.021
9634,22DOA16168E,"",,Female,,16168,2022-03-30 13:43:49.09
9635,22DOA20123A,"",,Male,,20123,2022-03-30 13:45:20.529
9636,22DOA20123B,"",,Male,,20123,2022-03-30 13:45:45.463
9637,22DOA16266A,"",,Female,,16266,2022-03-30 13:47:23.155
9638,22DOA16266B,"",2022-03-27 00:00:00,Female,,16266,2023-01-31 08:26:55.922
9639,22DOA18056A,"",,Male,,18056,2022-03-30 13:49:15.643
9640,22DOA18056B,"",,Male,,18056,2022-03-30 13:49:40.849
9641,22DOA19104,"",,Male,,19104,2022-03-30 13:52:54.733
9642,22DOA16029,"",,Male,,16029,2022-03-30 13:54:28.803
9643,22DWOT20094,"",,Female,,20094,2022-03-30 13:57:28.995
9644,22DOA20086S,"",,Male,,20086,2022-03-30 14:00:31.889
9645,22DOA16172,"",,Female,,16172,2022-03-30 14:02:14.914
9646,22DOA20047A,"",,Female,,20047,2022-03-30 14:50:56.495
9647,22DOA20047B,"",,Male,,20047,2022-03-30 14:51:25.692
9648,20110AD,964001035779987,2022-03-30 00:00:00,Male,,20110,2022-03-31 10:05:10.924
9649,22034,964001035779986,2022-03-30 00:00:00,Female,,20110,2022-03-31 10:05:52.925
9650,OR03236,964001035779983,2022-03-30 00:00:00,Wether,,16265,2022-03-31 10:08:29.172
9651,OR03377,964001035779988,2022-03-30 00:00:00,Female,,16265,2022-03-31 10:09:12.045
9652,OR03275,964001035779989,2022-03-30 00:00:00,Female,,16129,2022-03-31 10:14:00.595
9653,OR03105,964001035779990,2022-03-30 00:00:00,Wether,,16129,2022-03-31 10:15:03.503
9654,OR03090,964001035779991,2022-03-30 00:00:00,Female,,20177,2022-03-31 10:17:41.358
9655,OR02999,964001035779992,2022-03-30 00:00:00,Female,,20177,2022-03-31 10:18:18.167
9656,OR03193,964001035779999,2022-03-30 00:00:00,Wether,,17090,2022-03-31 10:20:54.094
9657,22087,964001035779998,2022-03-30 00:00:00,Female,,16124,2022-03-31 10:26:18.308
9658,OR03388,964001035779993,2022-03-30 00:00:00,Wether,,19103,2022-03-31 10:28:45.591
9659,22184,964001035779994,2022-03-30 00:00:00,Female,,20119,2022-03-31 10:33:25.648
9660,22133,964001035779995,2022-03-30 00:00:00,Female,,18144,2022-03-31 10:35:14.804
9661,OR02988,964001035779997,2022-03-30 00:00:00,Wether,,15059,2022-03-31 10:39:29.457
9662,OR024066,964001035779996,2022-03-30 00:00:00,Wether,,15059,2022-03-31 10:40:06.198
9663,22167,964001035780000,2022-03-31 00:00:00,Female,,19098,2022-04-01 10:50:30.751
9664,19089BD,964001035780001,2022-03-31 00:00:00,Male,,19089,2022-04-01 10:51:12.224
9665,22134,964001035780002,2022-03-31 00:00:00,Female,,19005,2022-04-01 10:55:47.224
9666,OR02949,964001035780003,2022-03-31 00:00:00,Wether,,19005,2022-04-01 10:56:32.691
9667,OR03123,964001035780004,2022-03-31 00:00:00,Wether,,18115,2022-04-01 11:00:06.502
9668,OR03287,964001035780005,2022-03-28 00:00:00,Female,,20046,2022-04-01 11:03:12.401
9669,OR03281,964001035780007,2022-03-30 00:00:00,Wether,,17271,2022-04-01 11:10:05.652
9670,OR024023,964001035780006,2022-03-30 00:00:00,Wether,,17271,2022-04-01 11:11:04.315
9671,16091S,964001035780008,2022-03-31 00:00:00,Female,,16091,2022-04-01 11:19:15.972
9672,22123,964001035780009,2022-03-31 00:00:00,Female,,19094,2022-04-01 11:22:07.298
9673,22097,964001035780010,2022-03-31 00:00:00,Female,,19171,2022-04-01 11:26:40.55
9674,22072,964001035780011,2022-03-31 00:00:00,Female,,15015,2022-04-01 11:29:55.495
9675,OR03231,964001035780012,2022-03-31 00:00:00,Wether,,17058,2022-04-01 11:33:12.766
9676,OR02980,964001035780013,2022-03-31 00:00:00,Female,,20236,2022-04-01 11:37:42.94
9677,22137,964001035780014,2022-03-31 00:00:00,Wether,,19179,2022-04-01 11:39:53.434
9678,OR02931,964001035780015,2022-03-31 00:00:00,Female,,16244,2022-04-01 11:43:10.598
9679,OR03251,964001035780016,2022-03-31 00:00:00,Wether,,16244,2022-04-01 11:44:01.062
9680,OR03037,964001035780017,2022-03-31 00:00:00,Female,,16244,2022-04-01 11:45:51.363
9681,22DOA15120,"",2022-03-28 00:00:00,Male,,15120,2022-04-01 15:45:06.768
9682,OR02995,964001035780018,2022-04-01 00:00:00,Wether,,15036,2022-04-02 11:47:58.067
9683,OR03235,964001035780019,2022-04-01 00:00:00,Wether,,15036,2022-04-02 11:48:39.629
9684,22138,964001035780020,2022-04-01 00:00:00,Female,,17129,2022-04-02 11:57:02.655
9685,OR03240,964001035780021,2022-04-01 00:00:00,Wether,,20087,2022-04-02 11:59:58.338
9686,22130,964001035780023,2022-04-01 00:00:00,Female,,19083,2022-04-02 12:05:19.057
9687,22186,964001035780022,2022-04-01 00:00:00,Female,,19144,2022-04-02 12:08:54.249
9688,OR03194,964001035780026,2022-04-01 00:00:00,Wether,,16206,2022-04-02 12:23:29.469
9689,OR03164,964001035780027,2022-04-01 00:00:00,Wether,,16206,2022-04-02 12:24:05.891
